;exp;edu;hab;v_tit;v_desc;score;training_score;target;target_zero_one;;;;;
4;Analista de desenvolvimento web,Desenvolvedor Front-End,Desenvolvedor Front-End,Instrutor Web;TecnÌ?logo,Sistemas para Internet,Sistema de InformaÌ¤Ì£o;HTML5,CSS,XHTML,WordPress,JavaScript,HTML,Adobe Photoshop,Adobe Dreamweaver,PHP,JQuery,Web Development,Git,Scrum,Google Analytics,MySQL,Dreamweaver,Front-end,Web design,User Interface Design,sass,less,Microsoft Excel,Linux,AJAX,GitHub,Microsoft Office,SQL,Desenvolvimento de sites,Sistema front-end,Desenvolvimento de interfaces,Design de interface do usuÌÁrio,ExperiÌ»ncia do usuÌÁrio,SEO (OtimizaÌ¤Ì£o de motores de busca),Aplicativos web,Metodologias ÌÁgeis;Programador Front-end; Conhecimentos avanÌ¤ados em: HTML5, SASS, JavaScript e versionamento. ExperiÌ»ncia Front-end SÌ»nior. Atuar com desenvolvimento, programaÌ¤Ì£o e teste.;7;0.3;0,30;0;;;;;
5;Analista de desenvolvimento web,Desenvolvedor Front-End,Desenvolvedor Front-End,Instrutor Web;TecnÌ?logo,Sistemas para Internet,Sistema de InformaÌ¤Ì£o;HTML5,CSS,XHTML,WordPress,JavaScript,HTML,Adobe Photoshop,Adobe Dreamweaver,PHP,JQuery,Web Development,Git,Scrum,Google Analytics,MySQL,Dreamweaver,Front-end,Web design,User Interface Design,sass,less,Microsoft Excel,Linux,AJAX,GitHub,Microsoft Office,SQL,Desenvolvimento de sites,Sistema front-end,Desenvolvimento de interfaces,Design de interface do usuÌÁrio,ExperiÌ»ncia do usuÌÁrio,SEO (OtimizaÌ¤Ì£o de motores de busca),Aplicativos web,Metodologias ÌÁgeis;Desenvolvedor Web Front-end SÌ»nior; Atuar no desenvolvimento de aplicaÌ¤Ìµes WEB com especializaÌ¤Ì£o em Front-end., DesejÌÁvel Banco de dados (SQL, MySQL). API (RESTFull, Webservice). HTML avanÌ¤ado. CSS avanÌ¤ado. SEO avanÌ¤ado. JavaScript intermediÌÁrio. SASS. Bootstrap. WordPress. PHP. Adobe Photoshop, Sketch/Adobe Illustrator. Desenvolvimento de interfaces responsivas com tÌ©cnicas de cross-browser e cross-device. UtilizaÌ¤Ì£o de alguma ferramenta de gestÌ£o de cÌ?digo e versionamento, como: GIT e ou TFS.;8;0.2;0,20;0;;;;;
6;Analista de desenvolvimento web,Desenvolvedor Front-End,Desenvolvedor Front-End,Instrutor Web;TecnÌ?logo,Sistemas para Internet,Sistema de InformaÌ¤Ì£o;HTML5,CSS,XHTML,WordPress,JavaScript,HTML,Adobe Photoshop,Adobe Dreamweaver,PHP,JQuery,Web Development,Git,Scrum,Google Analytics,MySQL,Dreamweaver,Front-end,Web design,User Interface Design,sass,less,Microsoft Excel,Linux,AJAX,GitHub,Microsoft Office,SQL,Desenvolvimento de sites,Sistema front-end,Desenvolvimento de interfaces,Design de interface do usuÌÁrio,ExperiÌ»ncia do usuÌÁrio,SEO (OtimizaÌ¤Ì£o de motores de busca),Aplicativos web,Metodologias ÌÁgeis;Programador Front-end; Desenvolvimento de websites e aplicaÌ¤Ìµes baseadas em HTML, CSS, Javascript, Node e NPM. ParticipaÌ¤Ì£o em reuniÌµes de anÌÁlises de projetos. OtimizaÌ¤Ì£o de acesso de websites (SEO) configuraÌ¤Ì£o de Google Analytics e DFP., MandatÌ?rio conhecimento em HTML 5 e CSS 3, Sass, JavaScript e jQuery. DesejÌÁvel conhecimento em UX (User Experience), Less e Gulp.;8;0.2;0,20;0;;;;;
7;Analista de desenvolvimento web,Desenvolvedor Front-End,Desenvolvedor Front-End,Instrutor Web;TecnÌ?logo,Sistemas para Internet,Sistema de InformaÌ¤Ì£o;HTML5,CSS,XHTML,WordPress,JavaScript,HTML,Adobe Photoshop,Adobe Dreamweaver,PHP,JQuery,Web Development,Git,Scrum,Google Analytics,MySQL,Dreamweaver,Front-end,Web design,User Interface Design,sass,less,Microsoft Excel,Linux,AJAX,GitHub,Microsoft Office,SQL,Desenvolvimento de sites,Sistema front-end,Desenvolvimento de interfaces,Design de interface do usuÌÁrio,ExperiÌ»ncia do usuÌÁrio,SEO (OtimizaÌ¤Ì£o de motores de busca),Aplicativos web,Metodologias ÌÁgeis;Analista de Desenvolvimento Web; Atuar com sistemas operacionais (Windows / Windows Server / Linux), Skype for business, SharePoint. ExperiÌ»ncia com desenvolvimento front-end, design responsive, mobile e cross-browser, desempenho, usabilidade e otimizaÌ¤Ì£o e web performance, e- commerce. ExperiÌ»ncia em otimizaÌ¤Ì£o de back-end e front-end para performance de e-commerce. ExperiÌ»ncia com ferramentas de controle de versionamento (Team Foundation Server, VSTS, GIT). ExperiÌ»ncia em C#/VB (MVC / Webforms), SQL, HTML / CSS / JavaScript, Webservice, AngularJs, Bootstrap., Conhecimento em aplicaÌ¤Ì£o SEO, Google Analytics, Google TAG Manager. Conhecimentos em pacote Office (Word, Excel. PowerPoint, Outlook), Office 365. InglÌ»s intermediÌÁrio. Ensino Superior em TI.;8;0.2;0,20;0;;;;;
8;Analista de desenvolvimento web,Desenvolvedor Front-End,Desenvolvedor Front-End,Instrutor Web;TecnÌ?logo,Sistemas para Internet,Sistema de InformaÌ¤Ì£o;HTML5,CSS,XHTML,WordPress,JavaScript,HTML,Adobe Photoshop,Adobe Dreamweaver,PHP,JQuery,Web Development,Git,Scrum,Google Analytics,MySQL,Dreamweaver,Front-end,Web design,User Interface Design,sass,less,Microsoft Excel,Linux,AJAX,GitHub,Microsoft Office,SQL,Desenvolvimento de sites,Sistema front-end,Desenvolvimento de interfaces,Design de interface do usuÌÁrio,ExperiÌ»ncia do usuÌÁrio,SEO (OtimizaÌ¤Ì£o de motores de busca),Aplicativos web,Metodologias ÌÁgeis;Programador PHP; Desenvolvimento de sistemas para Web em PHP base de dados MySQL com as normas W3C Tableless CSS. Desenvolvimento de sistemas como, portais, lojas virtuais, controle de vendas, controle de estoques, administraÌ¤Ì£o de usuÌÁrios, criaÌ¤Ì£o de CMS e templates / temas para WORDPRESS e LMS MOODLE, focado em SEO, e mÌ?dias sociais., Conhecimentos em Javascript, HTML, CSS, XML, jQuery. Conhecimentos em SEO, arquitetura da informaÌ¤Ì£o, usabilidade e navegabilidade. DomÌ?nio de ferramentas e softwares para ediÌ¤Ì£o e desenvolvimento Adobe Fireworks, Adobe Dreamweaver, programaÌ¤Ì£o estruturada, programaÌ¤Ì£o OP Orientada por Objeto, conhecimento em Framework cake PHP).;7;0.3;0,30;0;;;;;
9;Analista de desenvolvimento web,Desenvolvedor Front-End,Desenvolvedor Front-End,Instrutor Web;TecnÌ?logo,Sistemas para Internet,Sistema de InformaÌ¤Ì£o;HTML5,CSS,XHTML,WordPress,JavaScript,HTML,Adobe Photoshop,Adobe Dreamweaver,PHP,JQuery,Web Development,Git,Scrum,Google Analytics,MySQL,Dreamweaver,Front-end,Web design,User Interface Design,sass,less,Microsoft Excel,Linux,AJAX,GitHub,Microsoft Office,SQL,Desenvolvimento de sites,Sistema front-end,Desenvolvimento de interfaces,Design de interface do usuÌÁrio,ExperiÌ»ncia do usuÌÁrio,SEO (OtimizaÌ¤Ì£o de motores de busca),Aplicativos web,Metodologias ÌÁgeis;Programador HTML5; Desenvolvimento de projetos de interface HTML5 com CSS e JavaScript, manutenÌ¤Ì£o e testes., Conhecimento em HTML5. Conhecimento em CSS. Habilidade em desenvolvimento de interface de usuÌÁrio em ambiente Web. DesejÌÁvel habilidade em desenvolvimento de interface de usuÌÁrio em ambiente mÌ?vel.;7;0.3;0,30;0;;;;;
0;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Analista JÌ¼nior de ETL; Desenvolvimento e manutenÌ¤Ì£o de processos de ETL utilizando SSIS (Microsoft SQL Server Integration Services., ExperiÌ»ncia em: Modelagem data warehouse., Ensino Superior completo em CiÌ»ncia da ComputaÌ¤Ì£o, Sistema de InformaÌ¤Ì£o e ÌÁreas afins., Processos de carga ETL (extraÌ¤Ì£o-transformaÌ¤Ì£o- carga) nos bancos Oracle ou SQL Server PL/SQL, Data Manager, PowerCenter, Diferencial: SSIS (Integration Service), Data Tools, DataStage;7;0.3;0,30;0;;;;;
1;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Gerente de Tecnologia da InformaÌ¤Ì£o; Ser responsÌÁvel pela ÌÁrea de TI, gerenciamento e acompanhamento de projetos de implementaÌ¤Ì£o de ERP, gestÌ£o da equipe de TI, gerenciamento de aplicativos, terceirizaÌ¤Ì£o de infraestrutura, Telecom e serviÌ¤os. Garantir o suporte e os ciclos de vida dos sistemas, a disponibilidade da estrutura de TI, o gerenciamento de seguranÌ¤a da informaÌ¤Ì£o e apresentaÌ¤Ì£o de novos projetos., Ensino Superior completo em Sistemas de InformaÌ¤Ì£o., Conhecimento em linguagem SQL, infraestrutura de TI (servidores, storages, redes, sistemas operacionais), softwares de gestÌ£o empresarial (ERP), linguagens de desenvolvimento Delphi ou Java, desenvolvimento web e em banco de dados Oracle.;8;0.2;0,20;0;;;;;
2;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Gerente de TI/ Projetos; GestÌ£o previa de times de OperaÌ¤Ì£o ou Infraestrutura de TI. GestÌ£o de Data Center e CPD (redes, blades, storages, servidores, cabeamento, normas, etc)., ExperiÌ»ncia em requisitos de sistema. ExperiÌ»ncia em gestÌ£o de projetos. ExperiÌ»ncia nas seguintes ferramentas: PLSQL, SIEBEL, Power Center, MS Project, Banco de dados Oracle. , GraduaÌ¤Ì£o completa em Engenharia da ComputaÌ¤Ì£o, Sistemas da InformaÌ¤Ì£o e afins., Conhecer de banco de dados SQL e MySQL. Conhecer sistemas de CI e automaÌ¤Ì£o. Conhecer de MS- Exchange Server.;4;0.6;0,60;1;;;;;
3;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;DBA SQL Server SÌ»nior; Atuar com banco de dados: SQL Server e Oracle, otimizaÌ¤Ì£o de Queries, Tuning, views, jobs, cluster, triggers, back-up e restore, performance, troubleshoot, desenvolvimento de procedures em ambiente complexos e infraestrutura, com modelagem de bases de dados e migraÌ¤Ì£o de versÌµes de bancos de dados, com desenvolvimento e implantaÌ¤Ì£o de projetos BI e Big Data, ferramentas: Data Flow / Big Query / Data Studio. Desenvolver processos de integraÌ¤Ì£o com ETL e relatÌ?rios. Definir modelagem e modelos de dados BI., ExperiÌ»ncia em administraÌ¤Ì£o de banco de dados. Ensino Superior.;3;0.7;0,70;1;;;;;
4;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;CTO - Chief Technology Officer; Gerenciamento no desenvolvimento de sistemas e negÌ?cios, elaborando planilhas e relatÌ?rios da ÌÁrea., ExperiÌ»ncia em tecnologia e negÌ?cio. DesejÌÁvel experiÌ»ncia anterior em start up., FormaÌ¤Ì£o em CiÌ»ncias da ComputaÌ¤Ì£o ou Engenharia correlacionada., Conhecimentos avanÌ¤ados em arquitetura de sistemas, programaÌ¤Ì£o e projeto de software.;9;0.1;0,10;0;;;;;
5;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Especialista em Tecnologia da InformaÌ¤Ì£o - Redes; Atuar com gestÌ£o de infraestrutura de TI, gestÌ£o de aplicaÌ¤Ìµes e gestÌ£o de processos de negÌ?cios entre outras atividades pertinentes ao cargo.;3;0.7;0,70;1;;;;;
6;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Desenvolvedor HADOOP SÌ»nior; ConfecÌ¤Ì£o de especificaÌ¤Ì£o tÌ©cnica detalhada dos projetos. ImplementaÌ¤Ì£o e manutenÌ¤Ì£o de rotinas de captura, transformaÌ¤Ì£o e persistÌ»ncia de dados usando ecossistema Hadoop (Big Data). ImplementaÌ¤Ì£o e manutenÌ¤Ì£o de scripts de carga e movimentaÌ¤Ì£o de dados. ImplementaÌ¤Ì£o e manutenÌ¤Ì£o de rotinas em SQL. ExecuÌ¤Ì£o de testes unitÌÁrios e integrados. Acompanhamento e suporte durante a implementaÌ¤Ì£o dos projetos em ambiente produtivo., Superior completo na ÌÁrea de TI. ExperiÌ»ncia profissional atuando como desenvolvedor Java (back-end). SÌ?lidos conhecimentos de Linux/Unix, principalmente no desenvolvimento de shellscripts, SQL, experiÌ»ncia prÌ©via em projetos de BI/Datawarehouse e atuando em projetos Big Data. Conhecimentos ObrigatÌ?rios: Java, SQL, Linux Shellscript, Hadoop, MapReduce, HDFS, Hive e GPDB - Greenplum Database.;6;0.4;0,40;0;;;;;
7;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Coordenador de TI; Liderar Equipes e Gerenciamento de Projetos., ExperiÌ»ncia em projetos de sistemas gerenciais de BI, datawarehouse., Conhecimento em Big Data e Analytics, Conhecimento R, mÌ©todos de data driven decision.;7;0.3;0,30;0;;;;;
8;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Analista Desenvolvedor Java; Atuar como desenvolvedor com atividades de suporte ÌÊ usuÌÁrio usando tecnologias Java num SaaS que aplica Big Data na gestÌ£o do crÌ©dito e cobranÌ¤a e atuar com atividades de suporte ÌÊ usuÌÁrio usando tecnologias Java num SaaS que aplica Big Data na gestÌ£o do crÌ©dito e cobranÌ¤a., ExperiÌ»ncia avanÌ¤ada com programaÌ¤Ì£o Java + Java Web. Framework Spring (Mvc, Data, Rest, etc). SQL. HTML, CSS, Javascript, Bootstrap. Desenvolvimento e integraÌ¤Ìµes de APIs Restful. SerÌÁ um diferencial experiÌ»ncia com Big Data e AngularJS., NecessÌÁrio Ensino Superior completo em CiÌ»ncia da ComputaÌ¤Ì£o ou cursos afins. DesejÌÁvel especializaÌ¤Ì£o em curso ou concluÌ?da.;5;0.5;0,50;1;;;;;
9;Co-Founder & CBO (Chief Business Officer),Information Technology (IT) Manager,Planning, Budget and Processes Advisor,Information Technology (IT) Manager,Senior Systems Analyst;Master of Business Administration (MBA),BIG DATA (DATA SCIENCE),Computer Engineering (Focus on Software),Computer Software Engineering,Superior,Mechanical Technician ‰ÛÒ Full Qualification,Tecnologia em MecÌ¢nica Industrial;Big Data,Data Science,Machine Learning,GestÌ£o de TI,GestÌ£o de infraestrutura de TI,Spark,R (Linguagem de ProgramaÌ¤Ì£o),Hadoop,ERP (Planejamento de recursos empresariais),Planejamento estratÌ©gico,SQL,Oracle,Microsoft SQL Server,Banco de dados,ServiÌ¤os web,Linux,InteligÌ»ncia empresarial,Desenvolvimento de software,ITIL,MySQL,JavaScript,UML,Web Services,Databases,Desenvolvimento de sites,Protheus,BPMN,Sistemas operacionais,Data Mining,Business Intelligence,AnÌÁlise EstatÌ?stica,Software Development,MineraÌ¤Ì£o de dados,LideranÌ¤a de equipe,Scala,Functional programming,ComputaÌ¤Ì£o em nuvem,GestÌ£o de projetos,Amazon Web Services,PMP (Profissional de gestÌ£o de projeto),COBIT,Microsoft Project,Microsoft Excel,Aprendizado de mÌÁquina,ETL (ExtraÌ¤Ì£o, transformaÌ¤Ì£o e carregamento),PL/SQL,Gerenciamento de serviÌ¤os de TI,Project Management,Amazon Web Services (AWS),GestÌ£o;Gerente TÌ©cnico; Gerenciamento da equipe de suporte e infraestrutura. Sistemas operacionais servidores Windows e Linux. VirtualizaÌ¤Ì£o, administraÌ¤Ì£o de Storages e backup. Sistemas de correio eletrÌ«nico, gestÌ£o de serviÌ¤os de TI, gerenciamento de projetos, seguranÌ¤a da informaÌ¤Ì£o, servidores de aplicaÌ¤Ì£o, banco de dados Oracle / SQL. GestÌ£o de processos ITIL., CertificaÌ¤Ìµes obrigatÌ?rias: ITIL v3-Foundations e certificaÌ¤Ì£o de sistema operacional. CertificaÌ¤Ìµes desejÌÁveis: Linux LPI 2, ITIL v3 - Intermediate, 70- 411-Administering Windows Server 2012, 70-410 - Installing and Configuring Windows Server 2012, 70- 412-Configuring Advanced Windows Server 2012 Services, PMP e COBIT., Ensino Superior completo em qualquer ÌÁrea de TI ou em qualquer ÌÁrea e curso de PÌ?s-graduaÌ¤Ì£o em TI.;3;0.7;0,70;1;;;;;
